MesContable,MesCreacion,Numero,Cuenta,TipoSaldo,TipoOrigen,Cant,Total_Importe1,Importe_cierre,Importe_operativo
b'2024-02',b'2024-02',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,2,197435.21,0.0,197435.21
b'2024-01',b'2024-02',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,0,1,35832.81,0.0,35832.81
b'2024-03',b'2024-03',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,2,194995.0,0.0,194995.0
b'2024-02',b'2024-03',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,0,1,41852.72,41852.72,0.0
b'2024-04',b'2024-04',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,2,246563.28,0.0,246563.28
b'2023-12',b'2024-04',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,0,1,781394.02,781394.02,0.0
b'2024-03',b'2024-04',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,0,1,55135.44,0.0,55135.44
b'2024-05',b'2024-05',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,2,292881.8,0.0,292881.8
b'2023-12',b'2024-05',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,11,1,28645.62,28645.62,0.0
b'2024-06',b'2024-06',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,2,264043.96,0.0,264043.96
b'2024-07',b'2024-07',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,2,277246.1,0.0,277246.1
b'2024-08',b'2024-08',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,2,294729.77,0.0,294729.77
b'2024-09',b'2024-09',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,2,308931.42,0.0,308931.42
b'2024-01',b'2024-09',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,0,1,28645.62,28645.62,0.0
b'2024-10',b'2024-10',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,2,333625.92,0.0,333625.92
b'2024-07',b'2024-10',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,0,1,79324.59,0.0,79324.59
b'2024-08',b'2024-10',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,0,1,82865.86,0.0,82865.86
b'2024-05',b'2024-10',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,0,1,70825.53,0.0,70825.53
b'2024-04',b'2024-10',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,0,1,70825.53,0.0,70825.53
b'2024-09',b'2024-10',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,0,1,184180.5,0.0,184180.5
b'2024-06',b'2024-10',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,0,1,74366.8,0.0,74366.8
b'2024-11',b'2024-11',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,2,347018.01,0.0,347018.01
b'2024-12',b'2024-12',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,2,389329.06,0.0,389329.06
b'2025-01',b'2025-01',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,1,334392.96,0.0,334392.96
b'2025-01',b'2025-02',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,1,80547.38,0.0,80547.38
b'2025-02',b'2025-02',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,2,422409.18,0.0,422409.18
b'2025-03',b'2025-03',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,2,428745.26,0.0,428745.26
b'2024-12',b'2025-03',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,0,2,2368667.9,2191640.52,177027.38
b'2024-11',b'2025-03',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,0,1,186469.74,186469.74,0.0
b'2024-10',b'2025-03',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,0,1,187495.13,187495.13,0.0
b'2025-04',b'2025-04',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,2,433890.31,0.0,433890.31
b'2024-12',b'2025-05',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,11,1,177027.38,177027.38,0.0
b'2025-05',b'2025-05',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,2,446386.27,0.0,446386.27
b'2025-01',b'2025-05',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,0,1,177027.38,177027.38,0.0
b'2025-06',b'2025-06',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,2,424653.24,0.0,424653.24
b'2025-01',b'2025-06',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,0,1,177997.23,177997.23,0.0
b'2025-04',b'2025-06',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,0,1,188651.62,0.0,188651.62
b'2025-02',b'2025-06',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,0,1,179227.19,179227.19,0.0
b'2025-03',b'2025-06',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,0,1,186225.92,0.0,186225.92
b'2025-06',b'2025-07',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,0,2,1736903.94,0.0,1736903.94
b'2025-05',b'2025-07',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,0,1,597518.14,0.0,597518.14
b'2025-08',b'2025-08',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,2,469877.73,0.0,469877.73
b'2025-07',b'2025-08',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,2,439533.28,0.0,439533.28
b'2025-09',b'2025-09',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,2,476613.62,0.0,476613.62
b'2025-07',b'2025-09',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,0,1,699707.8,699707.8,0.0
b'2025-10',b'2025-10',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,2,482333.01,0.0,482333.01
b'2025-11',b'2025-11',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,2,789179.45,0.0,789179.45
b'2025-11',b'2025-11',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,2,1,404685.41,0.0,404685.41
b'2025-11',b'2025-12',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,1,116488.76,0.0,116488.76
b'2025-12',b'2025-12',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,2,505994.63,0.0,505994.63
b'2026-01',b'2026-01',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,2,542427.14,0.0,542427.14
b'2025-11',b'2026-01',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,0,2,704290.5,704290.5,0.0
b'2025-08',b'2026-01',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,0,1,110821.99,110821.99,0.0
b'2025-09',b'2026-01',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,0,1,112151.85,112151.85,0.0
b'2025-10',b'2026-01',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,0,1,187495.13,187495.13,0.0
b'2026-02',b'2026-02',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,2,567940.08,0.0,567940.08
b'2026-03',b'2026-03',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,2,599942.65,0.0,599942.65
b'2026-04',b'2026-04',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,2,603440.99,0.0,603440.99
b'2026-05',b'2026-05',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,2,627740.26,0.0,627740.26
b'2025-12',b'2026-05',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,0,2,811937.87,693107.68,118830.19
b'2026-06',b'2026-06',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,2,2,658433.38,0.0,658433.38
b'2025-12',b'2026-07',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),0,11,1,423596.89,423596.89,0.0
b'2026-07',b'2026-07',21302009,APORTE EMPRESARIO SINDICAL (CHOFERES),1,0,1,423596.89,423596.89,0.0
b'2024-01',b'2024-01',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,4,328661.18,0.0,328661.18
b'2023-01',b'2024-01',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,1,51553.82,51553.82,0.0
b'2023-12',b'2024-01',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,1,328661.18,0.0,328661.18
b'2024-02',b'2024-02',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,4,382934.45,0.0,382934.45
b'2024-01',b'2024-02',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,1,91388.19,0.0,91388.19
b'2024-03',b'2024-03',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,4,397994.96,0.0,397994.96
b'2024-04',b'2024-04',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,2,246563.24,0.0,246563.24
b'2024-03',b'2024-04',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,1,556563.24,0.0,556563.24
b'2023-12',b'2024-04',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,1,179586.46,179586.46,0.0
b'2023-12',b'2024-05',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,11,1,214645.63,214645.63,0.0
b'2024-05',b'2024-05',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,7,1132881.76,0.0,1132881.76
b'2024-05',b'2024-05',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,2,1,230000.0,0.0,230000.0
b'2024-06',b'2024-06',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,4,534043.93,0.0,534043.93
b'2024-07',b'2024-07',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,4,601246.13,0.0,601246.13
b'2024-08',b'2024-08',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,4,618729.84,0.0,618729.84
b'2024-09',b'2024-09',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,4,646431.4,0.0,646431.4
b'2024-01',b'2024-09',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,1,214645.63,214645.63,0.0
b'2024-10',b'2024-10',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,4,725625.89,0.0,725625.89
b'2024-06',b'2024-10',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,1,601246.13,0.0,601246.13
b'2024-07',b'2024-10',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,1,618729.84,0.0,618729.84
b'2024-08',b'2024-10',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,1,646431.4,0.0,646431.4
b'2024-05',b'2024-10',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,1,534043.93,0.0,534043.93
b'2024-04',b'2024-10',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,1,592881.76,0.0,592881.76
b'2024-09',b'2024-10',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,1,627625.89,0.0,627625.89
b'2024-11',b'2024-11',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,4,753455.53,0.0,753455.53
b'2024-12',b'2024-12',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,4,823329.1,0.0,823329.1
b'2025-01',b'2025-01',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,6,2009100.5,0.0,2009100.5
b'2025-01',b'2025-01',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,2,1,334392.88,0.0,334392.88
b'2025-02',b'2025-02',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,4,934409.19,0.0,934409.19
b'2025-01',b'2025-02',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,1,747767.39,0.0,747767.39
b'2025-01',b'2025-02',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,2,2,1495534.76,0.0,1495534.76
b'2025-03',b'2025-03',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,4,940745.32,0.0,940745.32
b'2024-12',b'2025-03',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,2,1632456.77,1217516.52,414940.25
b'2024-11',b'2025-03',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,1,629884.75,629884.75,0.0
b'2024-10',b'2025-03',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,1,630940.13,630940.13,0.0
b'2025-04',b'2025-04',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,4,977890.27,0.0,977890.27
b'2025-05',b'2025-05',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,4,990386.31,0.0,990386.31
b'2024-12',b'2025-05',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,11,1,414940.25,414940.25,0.0
b'2025-01',b'2025-05',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,1,414940.25,414940.25,0.0
b'2025-06',b'2025-06',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,4,934653.24,0.0,934653.24
b'2025-01',b'2025-06',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,1,422409.19,422409.19,0.0
b'2025-04',b'2025-06',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,1,446386.31,0.0,446386.31
b'2025-02',b'2025-06',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,1,428745.32,428745.32,0.0
b'2025-03',b'2025-06',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,1,433890.27,0.0,433890.27
b'2025-05',b'2025-07',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,1,424653.24,0.0,424653.24
b'2025-06',b'2025-07',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,2,3573533.28,0.0,3573533.28
b'2025-07',b'2025-08',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,5,1142533.28,0.0,1142533.28
b'2025-08',b'2025-08',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,4,1061877.69,0.0,1061877.69
b'2025-07',b'2025-08',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,2,1,129500.0,0.0,129500.0
b'2025-09',b'2025-09',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,4,1050113.59,0.0,1050113.59
b'2025-07',b'2025-09',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,1,469877.69,469877.69,0.0
b'2025-10',b'2025-10',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,4,1102332.94,0.0,1102332.94
b'2025-11',b'2025-12',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,3,736488.76,0.0,736488.76
b'2025-12',b'2025-12',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,4,1125994.6,0.0,1125994.6
b'2026-01',b'2026-01',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,4,1268427.08,0.0,1268427.08
b'2025-11',b'2026-01',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,1,370181.09,0.0,370181.09
b'2025-12',b'2026-01',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,1,117653.65,0.0,117653.65
b'2025-10',b'2026-01',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,1,630940.13,630940.13,0.0
b'2025-11',b'2026-01',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,2,2656402.33,2656402.33,0.0
b'2025-08',b'2026-01',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,1,1160935.58,1160935.58,0.0
b'2025-09',b'2026-01',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,1,1102332.94,1102332.94,0.0
b'2025-12',b'2026-01',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,2,1,117653.65,0.0,117653.65
b'2026-02',b'2026-02',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,4,1293939.97,0.0,1293939.97
b'2026-03',b'2026-03',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,4,1299619.36,0.0,1299619.36
b'2026-04',b'2026-04',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,4,1453441.0,0.0,1453441.0
b'2026-05',b'2026-05',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,4,1452740.35,0.0,1452740.35
b'2025-12',b'2026-05',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,0,1,423596.89,423596.89,0.0
b'2025-12',b'2026-05',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,1,542427.08,0.0,542427.08
b'2026-06',b'2026-06',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,2,4,1508433.38,0.0,1508433.38
b'2025-12',b'2026-07',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,0,11,1,118830.19,118830.19,0.0
b'2026-07',b'2026-07',21302010,FEDERACION NACIONAL DE TRABAJADORES CAMIONEROS,1,0,1,118830.19,118830.19,0.0
b'2023-01',b'2024-01',21302011,SINDICATO CAMIONEROS SALTA,1,0,1,296279.03,296279.03,0.0
b'2023-12',b'2024-01',21302011,SINDICATO CAMIONEROS SALTA,1,0,1,775376.22,0.0,775376.22
b'2024-01',b'2024-02',21302011,SINDICATO CAMIONEROS SALTA,1,0,1,425935.03,0.0,425935.03
b'2024-02',b'2024-03',21302011,SINDICATO CAMIONEROS SALTA,1,0,2,1259822.26,1259822.26,0.0
b'2023-12',b'2024-04',21302011,SINDICATO CAMIONEROS SALTA,0,0,1,4232599.09,4232599.09,0.0
b'2024-03',b'2024-04',21302011,SINDICATO CAMIONEROS SALTA,1,0,1,1017082.64,0.0,1017082.64
b'2023-12',b'2024-05',21302011,SINDICATO CAMIONEROS SALTA,0,11,1,775376.22,775376.22,0.0
b'2024-01',b'2024-09',21302011,SINDICATO CAMIONEROS SALTA,1,0,1,775376.22,775376.22,0.0
b'2024-05',b'2024-10',21302011,SINDICATO CAMIONEROS SALTA,1,0,1,1071107.56,0.0,1071107.56
b'2024-04',b'2024-10',21302011,SINDICATO CAMIONEROS SALTA,1,0,1,1254604.22,0.0,1254604.22
b'2024-09',b'2024-10',21302011,SINDICATO CAMIONEROS SALTA,1,0,1,1332036.37,0.0,1332036.37
b'2024-06',b'2024-10',21302011,SINDICATO CAMIONEROS SALTA,1,0,1,1638501.12,0.0,1638501.12
b'2024-07',b'2024-10',21302011,SINDICATO CAMIONEROS SALTA,1,0,1,1206206.0,0.0,1206206.0
b'2024-08',b'2024-10',21302011,SINDICATO CAMIONEROS SALTA,1,0,1,1250211.98,0.0,1250211.98
b'2024-12',b'2025-03',21302011,SINDICATO CAMIONEROS SALTA,0,0,1,13894956.14,13894956.14,0.0
b'2024-11',b'2025-03',21302011,SINDICATO CAMIONEROS SALTA,1,0,1,1332036.37,1332036.37,0.0
b'2024-12',b'2025-03',21302011,SINDICATO CAMIONEROS SALTA,1,0,1,2769271.74,0.0,2769271.74
b'2024-10',b'2025-03',21302011,SINDICATO CAMIONEROS SALTA,1,0,1,1332036.37,1332036.37,0.0
b'2024-12',b'2025-05',21302011,SINDICATO CAMIONEROS SALTA,0,11,1,2769271.74,2769271.74,0.0
b'2025-01',b'2025-05',21302011,SINDICATO CAMIONEROS SALTA,1,0,1,2769271.74,2769271.74,0.0
b'2025-03',b'2025-06',21302011,SINDICATO CAMIONEROS SALTA,1,0,1,2280771.12,0.0,2280771.12
b'2025-01',b'2025-06',21302011,SINDICATO CAMIONEROS SALTA,1,0,1,2363913.92,2363913.92,0.0
b'2025-04',b'2025-06',21302011,SINDICATO CAMIONEROS SALTA,1,0,1,2484147.0,0.0,2484147.0
b'2025-02',b'2025-06',21302011,SINDICATO CAMIONEROS SALTA,1,0,1,2373574.81,2373574.81,0.0
b'2025-06',b'2025-07',21302011,SINDICATO CAMIONEROS SALTA,0,0,1,14085222.78,0.0,14085222.78
b'2025-06',b'2025-07',21302011,SINDICATO CAMIONEROS SALTA,1,0,1,2790076.02,0.0,2790076.02
b'2025-05',b'2025-07',21302011,SINDICATO CAMIONEROS SALTA,1,0,1,1813544.19,0.0,1813544.19
b'2025-07',b'2025-09',21302011,SINDICATO CAMIONEROS SALTA,1,0,1,2005833.24,2005833.24,0.0
b'2025-11',b'2026-01',21302011,SINDICATO CAMIONEROS SALTA,0,0,1,9330381.12,9330381.12,0.0
b'2025-09',b'2026-01',21302011,SINDICATO CAMIONEROS SALTA,1,0,1,1993297.01,1993297.01,0.0
b'2025-10',b'2026-01',21302011,SINDICATO CAMIONEROS SALTA,1,0,1,1332036.37,1332036.37,0.0
b'2025-11',b'2026-01',21302011,SINDICATO CAMIONEROS SALTA,1,0,1,1332036.37,1332036.37,0.0
b'2025-08',b'2026-01',21302011,SINDICATO CAMIONEROS SALTA,1,0,1,1930754.71,1930754.71,0.0
b'2025-12',b'2026-05',21302011,SINDICATO CAMIONEROS SALTA,0,0,1,1934822.41,1934822.41,0.0
b'2025-12',b'2026-05',21302011,SINDICATO CAMIONEROS SALTA,1,0,1,3870377.88,0.0,3870377.88
b'2025-12',b'2026-07',21302011,SINDICATO CAMIONEROS SALTA,0,11,1,3989208.07,3989208.07,0.0
b'2026-07',b'2026-07',21302011,SINDICATO CAMIONEROS SALTA,1,0,1,3989208.07,3989208.07,0.0
b'2025-08',b'2025-09',21302013,PROV CARGAS SOCIALES,1,0,1,135577953.26,0.0,135577953.26
b'2025-09',b'2026-01',21302013,PROV CARGAS SOCIALES,0,0,1,135577953.26,0.0,135577953.26
